1.780392913818359375e+02
8.540272521972656250e+01
4.990026855468750000e+01
3.953514480590820312e+01
3.519266891479492188e+01
2.760842704772949219e+01
2.577301597595214844e+01
2.190715599060058594e+01
2.139707565307617188e+01
1.980218887329101562e+01
1.811881637573242188e+01
1.751197242736816406e+01
1.651491165161132812e+01
1.635425376892089844e+01
1.492658519744873047e+01
1.432418155670166016e+01
1.252148437500000000e+01
1.177280235290527344e+01
1.112260150909423828e+01
1.038523578643798828e+01
9.816693305969238281e+00
9.065278053283691406e+00
8.700408935546875000e+00
8.533221244812011719e+00
8.443404197692871094e+00
7.540670394897460938e+00
7.366830825805664062e+00
6.952413558959960938e+00
6.642963886260986328e+00
5.779332637786865234e+00
5.394837379455566406e+00
5.264188766479492188e+00
5.124429702758789062e+00
4.896767139434814453e+00
4.731953620910644531e+00
4.640047550201416016e+00
4.490649223327636719e+00
4.336341857910156250e+00
4.229351043701171875e+00
4.076616764068603516e+00
3.891913414001464844e+00
3.842465400695800781e+00
3.751670837402343750e+00
3.491048336029052734e+00
3.349565744400024414e+00
3.075762033462524414e+00
3.013873100280761719e+00
2.730616807937622070e+00
2.642837285995483398e+00
2.580363750457763672e+00
2.488751649856567383e+00
2.373144149780273438e+00
2.246587753295898438e+00
2.187325000762939453e+00
2.111307859420776367e+00
2.090322732925415039e+00
2.018126964569091797e+00
1.971263408660888672e+00
1.856596112251281738e+00
1.822539567947387695e+00
1.775936126708984375e+00
1.700689315795898438e+00
1.651574969291687012e+00
1.630536317825317383e+00
1.595797181129455566e+00
1.579418540000915527e+00
1.561607003211975098e+00
1.470265150070190430e+00
1.452499508857727051e+00
1.399527668952941895e+00
1.365675687789916992e+00
1.310833692550659180e+00
1.208274006843566895e+00
1.140870809555053711e+00
1.082359552383422852e+00
1.079207897186279297e+00
1.046123504638671875e+00
1.034371614456176758e+00
1.001064896583557129e+00
9.715831875801086426e-01
9.437728524208068848e-01
9.151253700256347656e-01
8.065624237060546875e-01
7.986100912094116211e-01
7.946987152099609375e-01
